time,snowfall (cm),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2021-10-07T13:00,0.00,12.2,21.9,0.335,683.0,595.0,88.0,880.8,925.4,675.1,588.1,87.0,880.8,914.7
2021-10-07T14:00,0.00,13.3,22.6,0.332,643.0,556.0,87.0,864.8,880.8,610.3,527.7,82.6,864.8,836.0
2021-10-07T15:00,0.00,13.3,22.8,0.329,547.0,464.0,83.0,825.7,769.9,493.2,418.4,74.8,825.7,694.2
2021-10-07T16:00,0.00,14.0,22.6,0.327,404.0,331.0,73.0,755.5,600.3,335.7,275.0,60.7,755.5,498.8
2021-10-07T17:00,0.00,14.4,22.0,0.326,232.0,173.0,59.0,618.0,383.5,159.2,118.7,40.5,618.0,263.1
2021-10-07T18:00,0.00,14.0,20.7,0.326,63.0,38.0,25.0,286.3,134.4,1.6,0.9,0.6,10.8,3.3
2021-10-07T19:00,0.00,14.0,19.4,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07T20:00,0.00,14.4,18.3,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07T21:00,0.00,13.7,17.4,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07T22:00,0.00,13.0,16.7,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07T23:00,0.00,11.2,16.1,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T00:00,0.00,9.0,16.0,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T01:00,0.00,9.7,15.5,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T02:00,0.00,8.6,15.1,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T03:00,0.00,8.3,14.7,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T04:00,0.00,8.3,14.3,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T05:00,0.00,7.9,14.0,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T06:00,0.00,8.3,13.8,0.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T07:00,0.00,7.9,13.5,0.321,4.0,1.0,3.0,15.6,28.3,10.8,2.7,8.1,31.0,76.3
2021-10-08T08:00,0.00,11.2,14.2,0.320,103.0,66.0,37.0,417.9,205.0,166.0,106.4,59.6,441.4,330.4
2021-10-08T09:00,0.00,11.9,15.7,0.320,276.0,213.0,63.0,654.7,445.9,343.8,265.3,78.5,654.7,555.4
2021-10-08T10:00,0.00,11.5,17.6,0.319,440.0,365.0,75.0,769.8,649.9,498.3,413.4,84.9,769.8,736.1
2021-10-08T11:00,0.00,13.0,19.4,0.317,569.0,486.0,83.0,829.5,803.0,609.3,520.5,88.9,829.5,860.0
2021-10-08T12:00,0.00,13.3,20.8,0.315,647.0,560.0,87.0,857.7,894.9,664.2,574.9,89.3,857.7,918.7
2021-10-08T13:00,0.00,13.7,22.0,0.312,667.0,579.0,88.0,863.5,919.2,659.1,572.1,87.0,863.5,908.2
2021-10-08T14:00,0.00,13.3,22.9,0.310,628.0,541.0,87.0,848.3,874.2,595.7,513.2,82.5,848.3,829.3
2021-10-08T15:00,0.00,20.5,23.1,0.307,533.0,451.0,82.0,810.3,763.0,480.0,406.2,73.8,810.3,687.1
2021-10-08T16:00,0.00,21.2,22.8,0.305,392.0,319.0,73.0,737.3,593.1,324.9,264.4,60.5,737.3,491.5
2021-10-08T17:00,0.00,20.5,22.2,0.305,222.0,165.0,57.0,601.2,376.2,150.9,112.2,38.8,601.2,255.8
2021-10-08T18:00,0.00,14.0,21.0,0.305,58.0,34.0,24.0,261.7,127.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T19:00,0.00,11.9,19.6,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T20:00,0.00,10.8,18.5,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T21:00,0.00,8.6,17.7,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T22:00,0.00,6.5,17.1,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08T23:00,0.00,9.4,16.7,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T00:00,0.00,9.4,16.1,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T01:00,0.00,7.2,15.7,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T02:00,0.00,5.0,15.3,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T03:00,0.00,6.1,15.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T04:00,0.00,5.8,14.6,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T05:00,0.00,2.9,14.2,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T06:00,0.00,4.0,13.9,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T07:00,0.00,5.8,13.7,0.306,3.0,0.0,3.0,0.0,25.8,8.3,0.0,8.3,0.0,71.4
2021-10-09T08:00,0.00,7.6,14.5,0.306,89.0,39.0,50.0,250.0,200.0,144.8,63.4,81.3,267.4,325.4
2021-10-09T09:00,0.00,9.7,16.0,0.306,255.0,166.0,89.0,516.5,440.8,318.3,207.2,111.1,516.5,550.2
2021-10-09T10:00,0.00,10.1,17.8,0.305,431.0,334.0,97.0,710.7,644.5,488.5,378.6,109.9,710.7,730.6
2021-10-09T11:00,0.00,11.2,19.6,0.303,571.0,483.0,88.0,830.7,797.4,611.7,517.4,94.3,830.7,854.2
2021-10-09T12:00,0.00,12.2,20.3,0.304,648.0,550.0,98.0,848.6,888.9,665.2,564.6,100.6,848.6,912.6
2021-10-09T13:00,0.00,15.5,21.7,0.301,650.0,527.0,123.0,791.8,912.9,642.1,520.6,121.5,791.8,901.8
2021-10-09T14:00,0.00,15.8,22.5,0.299,597.0,448.0,149.0,708.3,867.6,566.0,424.7,141.3,708.3,822.5
2021-10-09T15:00,0.00,16.2,22.8,0.297,478.0,317.0,161.0,575.0,756.1,430.0,285.2,144.8,575.0,680.1
2021-10-09T16:00,0.00,16.6,22.6,0.296,315.0,163.0,152.0,381.5,586.0,260.3,134.7,125.6,381.5,484.4
2021-10-09T17:00,0.00,15.8,22.0,0.296,160.0,51.0,109.0,189.6,369.0,107.8,34.3,73.4,189.6,248.5
2021-10-09T18:00,0.00,9.4,20.9,0.296,37.0,6.0,31.0,47.2,119.7,0.0,0.0,0.0,0.0,0.0
2021-10-09T19:00,0.00,8.6,19.8,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T20:00,0.00,7.2,19.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T21:00,0.00,7.2,18.3,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T22:00,0.00,9.0,17.6,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09T23:00,0.00,12.6,17.1,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T00:00,0.00,16.6,16.4,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T01:00,0.00,17.3,16.1,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T02:00,0.00,22.7,15.9,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T03:00,0.00,22.3,15.7,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T04:00,0.00,21.6,15.4,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T05:00,0.00,21.6,15.1,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T06:00,0.00,19.8,14.7,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T07:00,0.00,18.7,14.3,0.298,3.0,1.0,2.0,16.5,23.4,8.5,2.8,5.7,32.7,66.5
2021-10-10T08:00,0.00,20.9,14.7,0.298,101.0,65.0,36.0,421.9,195.1,165.9,106.7,59.1,457.2,320.3
2021-10-10T09:00,0.00,24.1,15.8,0.297,278.0,216.0,62.0,680.4,435.6,347.8,270.2,77.6,680.4,544.9
2021-10-10T10:00,0.00,30.2,17.2,0.296,441.0,359.0,82.0,770.7,639.2,500.3,407.2,93.0,770.7,725.0
2021-10-10T11:00,0.00,33.5,18.5,0.293,559.0,447.0,112.0,774.7,791.7,599.0,479.0,120.0,774.7,848.4
2021-10-10T12:00,0.00,33.5,19.9,0.293,591.0,405.0,186.0,629.4,883.0,606.7,415.8,190.9,629.4,906.4
2021-10-10T13:00,0.00,32.4,20.8,0.290,671.0,576.0,95.0,871.9,906.6,662.7,568.9,93.8,871.9,895.3
2021-10-10T14:00,0.00,30.2,21.5,0.287,629.0,532.0,97.0,848.0,861.0,596.0,504.1,91.9,848.0,815.8
2021-10-10T15:00,0.00,25.9,21.7,0.284,521.0,414.0,107.0,758.3,749.2,468.1,372.0,96.1,758.3,673.2
2021-10-10T16:00,0.00,21.6,21.6,0.282,386.0,305.0,81.0,723.0,579.0,318.2,251.4,66.8,723.0,477.2
2021-10-10T17:00,0.00,16.6,21.1,0.282,219.0,162.0,57.0,614.5,361.8,146.0,108.0,38.0,614.5,241.3
2021-10-10T18:00,0.00,16.6,19.8,0.282,53.0,31.0,22.0,249.1,112.4,0.0,0.0,0.0,0.0,0.0
2021-10-10T19:00,0.00,16.9,18.5,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T20:00,0.00,17.6,17.5,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T21:00,0.00,18.7,16.7,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T22:00,0.00,19.8,16.1,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10T23:00,0.00,22.7,15.7,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T00:00,0.00,27.7,15.6,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T01:00,0.00,29.9,15.5,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T02:00,0.00,32.0,15.5,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T03:00,0.00,32.0,15.4,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T04:00,0.00,30.6,15.3,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T05:00,0.00,28.8,15.1,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T06:00,0.00,27.4,14.9,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T07:00,0.00,27.0,14.7,0.275,2.0,0.0,2.0,0.0,20.9,5.9,0.0,5.9,0.0,61.6
2021-10-11T08:00,0.00,28.4,15.0,0.274,90.0,47.0,43.0,309.0,190.1,149.3,78.0,71.3,339.5,315.3
2021-10-11T09:00,0.00,31.7,16.0,0.273,267.0,199.0,68.0,634.7,430.5,334.7,249.5,85.2,634.7,539.7
2021-10-11T10:00,0.00,35.6,17.3,0.272,431.0,346.0,85.0,749.6,633.7,489.3,392.8,96.5,749.6,719.5
2021-10-11T11:00,0.00,38.2,18.6,0.270,557.0,467.0,90.0,815.7,786.0,597.0,500.6,96.5,815.7,842.5
2021-10-11T12:00,0.00,38.2,20.2,0.265,639.0,552.0,87.0,864.3,877.0,656.0,566.7,89.3,864.3,900.3
2021-10-11T13:00,0.00,37.4,21.2,0.262,652.0,550.0,102.0,838.9,900.3,643.8,543.0,100.7,838.9,888.9
2021-10-11T14:00,0.00,33.8,21.8,0.259,616.0,511.0,105.0,821.2,854.4,583.3,483.9,99.4,821.2,809.1
2021-10-11T15:00,0.00,29.9,22.1,0.257,504.0,385.0,119.0,712.1,742.4,452.3,345.5,106.8,712.1,666.2
2021-10-11T16:00,0.00,25.9,22.0,0.255,377.0,295.0,82.0,708.2,572.0,309.9,242.5,67.4,708.2,470.1
2021-10-11T17:00,0.00,18.4,21.3,0.255,213.0,159.0,54.0,615.6,354.7,140.6,105.0,35.6,615.6,234.1
2021-10-11T18:00,0.00,16.2,20.0,0.255,49.0,29.0,20.0,238.1,108.1,0.0,0.0,0.0,0.0,0.0
2021-10-11T19:00,0.00,16.2,18.7,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T20:00,0.00,17.3,17.6,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T21:00,0.00,19.1,16.9,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T22:00,0.00,19.1,16.3,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11T23:00,0.00,19.1,15.8,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T00:00,0.00,19.4,15.5,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T01:00,0.00,19.1,15.1,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T02:00,0.00,18.7,14.8,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T03:00,0.00,18.7,14.5,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T04:00,0.00,18.4,14.2,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T05:00,0.00,16.9,13.8,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T06:00,0.00,16.2,13.5,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T07:00,0.00,16.2,13.2,0.256,2.0,0.0,2.0,0.0,18.4,6.2,0.0,6.2,0.0,56.7
2021-10-12T08:00,0.00,17.6,13.7,0.256,93.0,59.0,34.0,392.9,185.1,155.9,98.9,57.0,437.9,310.2
2021-10-12T09:00,0.00,21.6,15.1,0.255,266.0,205.0,61.0,662.2,425.3,334.2,257.6,76.6,662.2,534.4
2021-10-12T10:00,0.00,25.9,16.8,0.254,430.0,356.0,74.0,778.4,628.3,488.6,404.5,84.1,778.4,713.9
2021-10-12T11:00,0.00,27.4,18.4,0.252,557.0,476.0,81.0,838.0,780.3,597.2,510.4,86.8,838.0,836.7
2021-10-12T12:00,0.00,27.0,19.8,0.232,634.0,548.0,86.0,864.4,871.0,650.9,562.6,88.3,864.4,894.2
2021-10-12T13:00,0.00,28.8,21.1,0.230,651.0,562.0,89.0,863.7,894.0,642.6,554.8,87.9,863.7,882.5
2021-10-12T14:00,0.00,25.9,22.0,0.227,612.0,526.0,86.0,852.4,847.8,579.2,497.8,81.4,852.4,802.4
2021-10-12T15:00,0.00,20.2,22.5,0.226,518.0,437.0,81.0,816.2,735.6,464.3,391.7,72.6,816.2,659.4
2021-10-12T16:00,0.00,14.8,22.5,0.224,377.0,306.0,71.0,744.1,565.0,309.0,250.8,58.2,744.1,463.1
2021-10-12T17:00,0.00,9.0,22.0,0.224,206.0,151.0,55.0,596.8,347.6,134.5,98.6,35.9,596.8,227.0
2021-10-12T18:00,0.00,4.7,20.5,0.224,46.0,26.0,20.0,218.2,104.6,0.0,0.0,0.0,0.0,0.0
2021-10-12T19:00,0.00,8.3,19.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T20:00,0.00,12.2,17.8,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T21:00,0.00,13.3,16.9,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T22:00,0.00,11.9,16.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12T23:00,0.00,13.0,15.3,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T00:00,0.00,16.2,14.9,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T01:00,0.00,20.9,14.3,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T02:00,0.00,22.0,14.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T03:00,0.00,23.4,13.8,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T04:00,0.00,23.4,13.6,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T05:00,0.00,21.2,13.2,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T06:00,0.00,19.1,12.7,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T07:00,0.00,19.1,12.2,0.232,2.0,0.0,2.0,0.0,15.9,6.5,0.0,6.5,0.0,51.8
2021-10-13T08:00,0.00,18.7,12.7,0.232,94.0,60.0,34.0,404.8,180.1,159.3,101.7,57.6,458.0,305.1
2021-10-13T09:00,0.00,20.5,14.2,0.232,273.0,212.0,61.0,693.7,420.1,343.8,267.0,76.8,693.7,529.0
2021-10-13T10:00,0.00,21.2,16.0,0.231,441.0,368.0,73.0,812.1,622.9,501.5,418.5,83.0,812.1,708.4
2021-10-13T11:00,0.00,27.0,17.7,0.229,573.0,492.0,81.0,873.1,774.6,614.6,527.7,86.9,873.1,830.8
2021-10-13T12:00,0.00,29.2,18.9,0.223,652.0,568.0,84.0,902.7,865.0,669.4,583.1,86.2,902.7,888.0
2021-10-13T13:00,0.00,30.2,20.2,0.220,667.0,582.0,85.0,901.2,887.7,658.2,574.4,83.9,901.2,876.1
2021-10-13T14:00,0.00,26.6,21.2,0.218,626.0,543.0,83.0,887.3,841.3,592.1,513.6,78.5,887.3,795.8
2021-10-13T15:00,0.00,21.2,21.6,0.216,528.0,450.0,78.0,848.7,728.9,472.7,402.9,69.8,848.7,652.6
2021-10-13T16:00,0.00,16.6,21.6,0.215,383.0,314.0,69.0,773.4,558.2,313.0,256.6,56.4,773.4,456.2
2021-10-13T17:00,0.00,10.4,21.1,0.215,208.0,154.0,54.0,621.5,340.7,134.4,99.5,34.9,621.5,220.1
2021-10-13T18:00,0.00,8.3,19.5,0.215,44.0,26.0,18.0,223.1,101.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T19:00,0.00,11.2,17.9,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T20:00,0.00,13.3,16.6,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T21:00,0.00,12.6,15.6,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T22:00,0.00,12.2,14.8,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13T23:00,0.00,14.4,14.1,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T00:00,0.00,15.8,13.3,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T01:00,0.00,17.6,12.9,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T02:00,0.00,18.7,12.7,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T03:00,0.00,19.1,12.6,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T04:00,0.00,19.1,12.4,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T05:00,0.00,18.7,12.3,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T06:00,0.00,17.6,12.1,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T07:00,0.00,16.9,11.8,0.219,1.0,0.0,1.0,0.0,13.5,3.5,0.0,3.5,0.0,46.8
2021-10-14T08:00,0.00,16.6,12.4,0.219,83.0,42.0,41.0,287.2,175.0,142.2,72.0,70.3,330.0,300.0
2021-10-14T09:00,0.00,16.6,13.9,0.219,251.0,170.0,81.0,563.6,414.9,316.9,214.6,102.3,563.6,523.7
2021-10-14T10:00,0.00,15.5,15.7,0.218,376.0,225.0,151.0,501.2,617.4,428.0,256.1,171.9,501.2,702.8
2021-10-14T11:00,0.00,15.5,17.3,0.217,429.0,174.0,255.0,311.2,768.9,460.3,186.7,273.6,311.2,825.0
2021-10-14T12:00,0.00,16.9,17.8,0.220,457.0,157.0,300.0,251.4,859.0,469.2,161.2,308.0,251.4,881.9
2021-10-14T13:00,0.00,20.5,19.2,0.218,515.0,240.0,275.0,374.5,881.5,508.1,236.8,271.3,374.5,869.7
2021-10-14T14:00,0.00,16.9,20.3,0.217,487.0,245.0,242.0,403.7,834.8,460.4,231.6,228.8,403.7,789.2
2021-10-14T15:00,0.00,14.8,21.0,0.215,490.0,376.0,114.0,716.1,722.2,438.1,336.2,101.9,716.1,645.8
2021-10-14T16:00,0.00,18.4,21.0,0.214,366.0,293.0,73.0,731.0,551.4,298.3,238.8,59.5,731.0,449.4
2021-10-14T17:00,0.00,18.4,20.3,0.213,196.0,140.0,56.0,576.9,333.8,125.2,89.4,35.8,576.9,213.2
2021-10-14T18:00,0.00,14.0,18.7,0.213,40.0,22.0,18.0,193.1,97.5,0.0,0.0,0.0,0.0,0.0
2021-10-14T19:00,0.00,10.1,17.2,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T20:00,0.00,10.4,16.1,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T21:00,0.00,10.4,15.1,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T22:00,0.00,7.2,14.3,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14T23:00,0.00,6.5,13.7,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T00:00,0.00,4.3,11.2,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T01:00,0.00,7.2,11.2,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T02:00,0.00,6.8,11.1,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T03:00,0.00,7.2,11.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T04:00,0.00,7.9,10.8,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T05:00,0.00,7.9,10.6,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T06:00,0.00,7.6,10.4,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T07:00,0.00,7.2,10.2,0.215,1.0,0.0,1.0,0.0,11.0,3.8,0.0,3.8,0.0,41.8
2021-10-15T08:00,0.00,7.6,11.0,0.215,81.0,45.0,36.0,311.9,170.0,140.5,78.0,62.4,364.3,294.8
2021-10-15T09:00,0.00,9.0,12.7,0.215,249.0,180.0,69.0,604.7,409.6,315.1,227.8,87.3,604.7,518.4
2021-10-15T10:00,0.00,10.4,14.7,0.214,410.0,324.0,86.0,728.6,611.9,467.1,369.1,98.0,728.6,697.2
2021-10-15T11:00,0.00,13.0,16.7,0.213,540.0,452.0,88.0,815.0,763.2,579.6,485.1,94.4,815.0,819.1
2021-10-15T12:00,0.00,15.8,17.5,0.221,617.0,529.0,88.0,853.5,853.0,633.5,543.1,90.4,853.5,875.8
2021-10-15T13:00,0.00,21.2,19.1,0.219,632.0,543.0,89.0,853.8,875.2,623.4,535.6,87.8,853.8,863.3
2021-10-15T14:00,0.00,22.0,20.1,0.218,589.0,498.0,91.0,827.4,828.4,556.5,470.5,86.0,827.4,782.6
2021-10-15T15:00,0.00,22.0,20.6,0.216,494.0,413.0,81.0,794.3,715.6,441.2,368.8,72.3,794.3,639.1
2021-10-15T16:00,0.00,21.2,20.6,0.215,351.0,276.0,75.0,697.5,544.6,285.2,224.3,60.9,697.5,442.6
2021-10-15T17:00,0.00,21.6,19.9,0.215,187.0,131.0,56.0,551.4,327.0,118.0,82.7,35.3,551.4,206.4
2021-10-15T18:00,0.00,20.9,18.6,0.215,34.0,16.0,18.0,143.6,94.1,0.0,0.0,0.0,0.0,0.0
2021-10-15T19:00,0.00,13.0,17.3,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T20:00,0.00,13.0,16.1,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T21:00,0.00,11.5,15.3,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T22:00,0.00,8.3,14.6,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-15T23:00,0.00,8.6,14.2,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-16T00:00,0.00,7.6,15.1,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-16T01:00,0.00,7.9,14.6,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
