Company Name,Model Name,Model Year,Kilometers,Engine Type,Engine Capacity,Assembly,Body Type,Transmission Type,Registration Status,Price,Mapped_colors
28,15,2016,189902,1,1500,0,1,0,0,2800000,0
27,183,2017,93341,2,1000,1,1,1,0,1345000,3
22,146,2016,40233,2,660,0,1,0,1,1460000,0
28,53,2014,177027,2,1800,1,4,0,0,2400000,2
10,48,2019,10460,2,1300,1,4,1,0,2400000,2
28,15,2016,74834,2,1500,0,1,0,1,3050000,2
27,89,2018,18829,2,1300,0,3,1,0,3285000,0
10,49,2014,114263,2,1800,1,4,0,0,2135000,2
28,53,2009,209214,2,1300,1,4,1,0,1400000,2
20,26,2001,212433,2,5000,0,4,0,0,2800000,2
28,181,2014,117482,2,1000,0,1,0,0,2095000,0
28,53,2018,17702,2,1300,1,4,1,0,2400000,2
28,53,2015,321868,2,1800,1,4,0,0,2550000,0
28,123,2016,17702,2,1000,0,1,0,1,1900000,2
27,29,2018,80467,2,800,1,5,1,0,950000,0
28,181,2016,72420,2,1000,0,1,0,1,2350000,0
10,71,2015,143231,1,1500,0,1,0,0,2390000,3
28,53,2017,75639,2,1800,1,4,0,0,3050000,2
28,53,2011,198681,2,1300,1,4,1,0,1320000,1
28,53,2012,144840,2,1300,1,4,1,0,2200000,0
21,64,2013,178637,2,660,0,1,0,0,1100000,0
27,23,2001,157715,2,1300,1,4,1,0,550000,3
8,188,2017,99779,2,1000,1,2,1,0,890000,2
28,115,2014,106216,1,1800,0,2,0,1,4250000,2
28,181,2016,61155,2,1000,0,1,0,1,2250000,2
28,181,2014,96560,2,1000,0,1,0,0,2400000,1
10,49,2018,31317,2,1800,1,4,0,0,3700000,2
28,132,2013,133575,2,4000,0,3,0,0,13000000,1
10,48,2019,19312,2,1300,1,4,1,0,2450000,0
10,49,2019,22530,2,1800,1,4,0,0,4100000,0
28,135,2013,128747,2,1800,0,4,0,0,2900000,2
28,53,2004,233354,0,2000,1,4,1,0,1390000,0
28,181,2006,288072,2,1300,0,1,0,0,1540000,2
28,128,2004,241401,2,1000,0,4,0,0,895000,2
28,123,2007,117482,2,1000,0,1,0,0,1175000,2
7,59,2006,370149,2,800,1,1,1,0,650000,1
28,53,2017,90927,2,1800,1,4,0,0,3050000,0
27,108,2019,10621,2,800,1,1,1,0,970000,2
27,14,2019,51,2,660,1,1,0,1,1545000,2
22,50,2014,46670,2,660,0,2,1,1,1400000,2
28,53,2013,173809,2,1300,1,4,1,0,1450000,3
1,6,2015,48280,2,1800,0,4,0,0,8000000,2
27,14,2019,16,2,660,1,1,1,1,1360000,2
10,48,2018,16093,2,1300,1,4,1,0,2350000,0
28,123,2009,209214,2,1000,0,1,0,0,1250000,0
27,14,2010,146450,2,1000,1,1,1,0,620000,2
27,108,2004,181855,2,800,1,1,1,0,470000,0
28,107,2002,237861,2,2000,0,4,0,0,1550000,1
20,26,2008,101388,2,1800,0,4,0,0,3000000,2
28,123,2016,64373,2,1000,0,1,0,0,1850000,3
27,183,2016,17702,2,660,0,1,0,1,1715000,2
27,94,2000,160934,2,1000,1,1,1,0,480000,1
27,108,2017,64373,2,800,1,1,1,0,795000,2
27,58,2006,130356,2,1000,1,1,1,0,650000,2
28,15,2016,106216,2,1500,0,1,0,0,2750000,2
28,181,2013,61155,2,1000,0,1,0,0,1940000,2
28,57,2001,198681,2,2500,0,4,0,0,2100000,0
10,48,2019,12874,2,1300,1,4,1,0,2475000,0
27,168,2018,32186,2,1300,1,1,1,0,1950000,3
27,168,2015,72420,2,1300,1,1,1,0,1420000,3
10,49,1998,265541,2,1500,1,4,0,0,850000,0
10,49,2017,128747,2,1800,1,4,0,0,3300000,0
27,58,2010,96560,2,1000,1,1,1,0,700000,2
28,185,2007,273588,2,1800,0,2,0,0,2400000,2
28,107,2005,311491,2,2500,1,4,0,0,2400000,0
28,53,2018,61155,2,1798,1,4,0,0,3590000,0
10,48,2012,83685,2,1300,1,4,1,0,1700000,3
10,77,2015,143231,1,1500,0,4,0,0,3300000,0
22,60,2014,80467,2,660,0,1,0,0,1500000,3
21,120,1992,643737,0,2400,0,3,1,0,1800000,2
28,15,2015,109435,2,1500,0,1,0,0,3300000,0
27,23,2003,160934,2,1300,1,4,1,0,600000,3
1,6,2016,55522,2,1800,0,4,0,0,10500000,0
28,53,2000,196339,0,2000,1,4,1,0,900000,0
28,53,2017,54717,2,1800,1,4,1,0,2975000,0
27,108,2019,33796,2,800,1,1,1,0,1030000,0
28,53,2017,130356,2,1800,1,4,0,0,2850000,0
27,183,2017,72420,2,1000,1,1,1,0,1535000,0
10,49,2017,19312,2,1800,1,4,0,0,3700000,0
28,132,2005,305775,2,4000,0,3,0,0,7700000,0
28,53,2014,136794,2,1500,0,4,0,0,2895000,0
27,14,2019,67,2,660,1,1,0,1,1545000,0
27,168,2012,205835,2,1300,1,1,1,0,1230000,3
12,151,2008,238182,2,1000,0,1,1,0,725000,2
28,181,2016,41842,2,1000,0,1,0,0,2450000,2
28,53,2002,482803,0,1800,1,4,1,0,870000,1
7,113,2015,106216,2,660,0,1,0,0,1700000,1
28,132,1996,358883,0,3000,0,3,0,0,2550000,1
27,58,2011,82076,2,1000,1,1,1,0,850000,0
10,49,2004,236573,2,1600,1,4,0,0,1300000,0
10,48,2018,11265,2,1500,1,4,1,0,2525000,0
28,99,2011,72420,2,4600,0,3,0,0,17500000,0
7,59,2005,136794,2,800,1,1,1,0,525000,2
8,188,2017,41682,2,1000,1,2,1,0,1210000,0
27,58,2002,241401,2,1000,1,1,1,0,475000,3
27,101,2011,300947,2,1300,1,4,1,0,1050000,2
7,110,2016,241401,2,660,0,1,0,0,1325000,0
28,53,2017,80467,2,1800,1,4,0,0,3400000,0
10,48,2019,38624,2,1300,1,4,1,0,2375000,2
10,49,2016,112654,2,1800,1,4,0,0,2950000,2
26,163,2013,104607,2,660,1,1,0,0,1120000,2
2,2,2005,240596,0,3000,0,4,0,0,4500000,2
27,183,2015,70811,2,660,0,1,0,0,1530000,2
28,53,2019,16093,2,1600,1,4,0,0,3465000,0
27,183,2018,144840,2,1000,1,1,1,0,790000,2
28,53,2019,12874,2,1400,1,4,1,0,3150000,0
28,135,2017,225308,1,1800,0,4,0,0,3800000,2
10,179,2016,64373,2,1500,0,0,0,0,4250000,0
10,49,2015,111849,2,1800,1,4,1,0,2690000,0
10,49,1997,160934,2,1500,1,4,1,0,720000,2
27,58,2007,146450,2,1000,1,1,1,0,750000,0
27,14,2012,146450,2,1000,1,1,1,0,700000,2
10,49,2015,28968,2,1800,1,4,0,0,2700000,2
27,108,2014,160773,2,800,1,1,1,0,850000,0
28,99,2015,65983,2,4600,0,3,0,1,32000000,0
2,0,1999,273588,2,2200,0,4,0,0,1850000,2
28,99,2008,160934,2,4608,0,3,0,0,13000000,2
28,181,2014,80467,2,1000,0,1,0,0,1735000,1
28,53,2007,249448,2,1300,1,4,1,0,950000,3
15,160,2004,209214,0,2000,0,1,1,0,800000,2
10,49,2016,102998,2,1500,1,4,0,0,3500000,1
10,48,2019,37014,2,1300,1,4,1,0,2325000,2
7,59,2011,80467,2,800,1,1,1,0,650000,2
12,151,2014,117482,2,1098,1,1,1,0,1085000,2
28,99,2016,48280,2,4600,0,3,0,0,31000000,0
2,191,2004,128747,2,2800,0,3,0,0,2650000,3
10,114,2017,41842,2,660,0,1,0,0,1850000,3
27,14,2010,98169,2,1000,1,1,1,0,650000,1
27,14,2019,12874,2,660,1,1,1,0,1400000,2
7,30,2016,40233,2,1000,0,1,0,1,2275000,3
10,49,2017,21726,2,1500,1,4,0,0,4000000,3
10,49,2017,91732,2,1800,1,4,0,0,3150000,0
7,110,2016,12874,2,660,0,1,0,1,1785000,3
28,181,2008,115068,2,1000,0,1,0,0,1385000,0
10,48,2002,264260,2,1300,1,4,1,0,580000,1
27,94,1999,225308,2,1000,1,1,1,0,400000,2
10,49,2016,79662,2,1800,1,4,0,0,3250000,2
27,168,2012,148059,2,1300,1,1,1,0,1150000,2
27,106,1997,377017,2,1300,1,4,1,0,380000,0
28,53,2016,102193,2,1300,1,4,0,0,2600000,0
27,101,2012,375781,2,1300,1,4,1,0,1150000,2
10,48,2016,70811,2,1500,1,4,0,0,2450000,0
28,181,2014,111849,2,1300,0,1,0,0,2300000,3
28,132,1993,177027,0,3000,0,3,0,0,1900000,2
10,71,2016,152887,1,1500,0,1,0,0,2650000,2
28,15,2015,143231,2,1500,0,1,0,1,2600000,1
27,58,2008,74029,2,1000,1,1,1,0,920000,2
28,53,2018,44902,2,1800,1,4,0,0,3725000,0
20,26,2015,40233,2,3000,1,4,0,1,37000000,2
10,114,2016,104607,2,660,0,1,0,0,1550000,2
27,108,2001,144840,2,800,1,1,1,0,550000,2
27,58,2007,193121,2,1000,1,1,1,0,735000,0
28,181,2015,83685,2,1000,0,1,0,0,2060000,2
28,53,2002,117482,0,2000,0,4,1,0,1450000,0
20,26,1993,177027,2,2000,0,4,1,0,1400000,3
27,108,2007,289681,2,800,1,1,1,0,465000,0
10,49,2012,170590,2,1800,1,4,1,0,1660000,2
28,53,2019,4828,2,1798,1,4,0,0,4025000,0
28,123,2010,152887,2,1000,0,1,0,0,1400000,0
28,135,2013,173809,2,1800,0,4,0,0,3100000,0
29,31,2019,315,2,800,1,1,1,1,930000,2
17,141,2003,267151,2,3000,0,3,0,0,2500000,2
28,53,2012,209214,2,1300,1,4,1,0,1700000,1
27,106,1997,181125,2,1300,0,4,1,0,460000,1
27,58,2000,160934,2,1000,1,1,1,0,475000,2
10,179,2014,80467,2,1500,0,0,0,1,3500000,1
27,106,1997,188051,2,1300,1,4,1,0,460000,1
10,49,2006,191511,2,1500,1,4,1,0,1250000,2
28,132,2006,98652,2,2700,0,3,0,0,6200000,2
10,49,2005,482803,2,1500,1,4,1,0,1150000,1
27,108,2006,146450,2,800,1,1,1,0,345000,2
28,53,2016,28485,2,1300,1,4,1,0,2375000,2
27,29,2015,77248,2,800,1,5,1,0,850000,0
28,132,1997,201168,2,3400,0,3,0,0,2800000,0
28,80,2005,186683,2,2700,1,5,1,0,2100000,0
27,29,2016,36693,2,800,1,5,1,0,1100000,0
27,108,2006,114263,2,800,1,1,1,0,545000,0
27,94,1999,241401,2,1000,1,1,1,0,400000,0
27,58,2012,122310,2,1000,1,1,1,0,780000,3
17,36,2012,193121,2,1800,0,1,0,0,3100000,0
28,99,2019,40,2,4608,0,3,0,1,55000000,0
27,58,2015,159325,2,1000,1,1,1,0,1150000,0
27,108,2011,131966,2,800,1,1,1,0,780000,2
28,181,2012,233354,2,1000,0,1,0,0,1650000,0
10,9,2003,233354,2,2400,0,4,0,0,1700000,2
28,53,1998,201168,2,1600,1,4,0,0,1100000,3
28,15,2014,160934,2,1500,0,1,0,1,2500000,1
10,48,2015,114585,2,1300,1,4,1,0,1950000,3
28,53,2014,81732,2,1500,0,4,0,0,3095000,2
27,14,2019,1,2,660,1,1,0,1,1565000,0
28,123,2008,225308,2,1000,0,1,0,0,1325000,2
10,49,2009,189902,2,1800,1,4,0,0,1630000,2
27,94,1990,268247,2,1000,1,1,1,0,248000,0
7,171,2011,263932,2,1500,1,3,1,0,2200000,0
28,167,1996,276807,0,3000,0,3,0,0,2200000,1
21,111,2013,185074,2,1000,0,1,0,0,1545000,1
28,99,2013,90123,2,4600,0,3,0,0,23000000,0
27,183,2015,115872,2,660,0,1,0,0,770000,2
28,39,2018,32186,1,2500,0,4,0,0,13600000,0
27,108,2019,16093,2,800,1,1,1,0,1100000,0
27,168,2012,148059,2,1300,1,1,1,0,1150000,2
28,181,2014,40314,2,1000,0,1,0,0,2090000,3
27,14,2019,16,2,660,1,1,0,1,1460000,0
28,53,2004,504455,0,2000,1,4,1,0,999000,0
21,120,1994,200978,0,2800,0,3,0,0,1350000,2
8,188,2017,48280,2,1000,1,2,1,0,860000,0
10,179,2017,27600,2,1500,0,0,0,0,4600000,2
2,190,2011,112654,2,3000,0,3,0,0,8500000,0
27,14,2005,321868,2,660,0,1,0,0,790000,2
28,132,2005,128747,2,2700,0,3,0,0,5300000,2
27,58,2015,151278,2,1000,1,1,1,0,1150000,0
28,181,2014,40233,2,1000,0,1,0,0,2150000,1
27,168,2015,141622,2,1300,1,1,1,0,1520000,3
28,135,2010,183465,2,1800,0,4,0,0,2450000,3
28,99,1996,320259,0,4164,0,3,0,0,2500000,1
27,108,2013,144840,2,800,1,1,1,0,650000,1
27,183,2016,101388,2,1000,1,1,1,0,1350000,0
10,49,2001,193121,2,1500,1,4,1,0,800000,1
10,71,2016,152887,1,1500,0,1,0,1,2650000,2
28,127,2017,5310,2,660,0,1,0,1,1825000,0
27,14,2014,140012,2,660,0,1,0,0,1140000,2
10,48,2017,45061,2,1500,1,4,0,0,2575000,0
7,110,2015,54717,2,660,0,1,1,1,1595000,2
10,49,2017,80467,2,1500,1,4,0,0,3500000,2
28,57,1994,198681,2,3000,0,4,0,0,1200000,0
28,132,2012,120700,2,2700,0,3,0,0,10300000,2
10,49,2014,128747,2,1800,1,4,1,0,1950000,0
28,135,2015,159325,1,1800,0,4,0,0,3500000,2
27,14,2015,198673,2,660,1,1,0,0,1435000,0
21,120,1995,250341,2,3500,0,3,0,0,1280000,0
27,58,2018,42921,2,1000,1,1,1,0,1650000,2
15,160,2003,133575,0,2000,0,1,1,0,1025000,1
27,108,1998,160934,2,800,1,1,1,0,360000,3
28,135,2012,177027,2,1800,0,4,0,0,3000000,2
27,183,2015,125528,2,1000,1,1,1,0,1220000,2
30,150,1998,233354,2,1600,0,4,0,0,1275000,1
10,49,2010,127138,2,1800,1,4,0,0,1450000,2
28,53,2007,160590,2,1500,0,4,0,0,2395000,0
27,183,2017,83685,2,1000,1,1,1,0,1350000,3
10,49,2005,310603,2,1500,1,4,1,0,885000,1
2,189,2017,41842,2,1500,0,0,0,0,5600000,0
28,132,1998,160934,2,3378,0,3,0,0,3100000,2
28,132,2013,72420,2,4000,0,3,0,0,16000000,0
20,26,2019,128,2,1800,1,4,0,0,12500000,0
28,53,2018,128747,2,1600,1,4,0,0,3200000,0
27,108,2007,125528,2,800,1,1,1,0,450000,0
7,59,2004,241401,2,800,1,1,1,0,450000,1
28,133,2005,156106,2,1500,0,4,0,0,2200000,2
27,14,2019,11426,2,660,1,1,0,0,1590000,2
27,94,1991,197949,2,1000,0,1,1,0,250000,0
28,123,2015,48280,2,1000,0,1,0,0,2000000,3
27,168,2016,120370,2,1300,1,1,1,0,1750000,0
10,74,2014,82076,1,1500,0,2,0,0,2600000,0
10,48,2019,33796,2,1500,1,4,0,0,2625000,0
10,48,2010,273588,2,1300,1,4,1,0,1365000,2
2,0,2006,241401,2,2000,0,4,0,0,2370000,0
10,49,2015,177027,2,1800,1,4,0,0,2450000,0
28,53,2016,90123,2,1800,1,4,0,0,2850000,0
28,15,2014,112654,2,1500,0,1,0,0,2350000,1
20,26,2006,77248,2,5461,0,4,0,1,9800000,2
25,162,2005,120700,2,3000,0,2,0,0,1000000,2
27,108,2014,88513,2,800,1,1,1,0,650000,2
27,14,2019,16,2,660,1,1,1,1,1345000,2
27,14,2019,17702,2,660,1,1,0,0,1598000,0
27,14,2009,112654,2,1000,1,1,1,0,780000,0
28,53,2015,128747,2,1800,1,4,0,0,2750000,2
28,53,2019,16093,2,1600,1,4,0,0,3400000,2
28,123,2014,75639,2,1000,0,1,0,0,1750000,2
28,53,2006,370149,2,1300,1,4,1,0,1030000,2
28,132,2011,209214,2,2700,0,3,0,0,9700000,2
20,26,2018,9656,2,1800,1,4,0,0,18000000,0
28,135,2016,128747,2,1800,0,4,0,0,4400000,2
7,110,2018,27358,2,660,0,1,0,1,1950000,0
27,58,2002,241401,2,1000,1,1,1,0,450000,3
7,110,2016,25749,2,660,0,1,0,0,1365000,0
7,30,2015,136794,2,1000,1,1,0,1,1880000,0
27,108,2019,40233,2,800,1,1,1,0,925000,0
28,132,2005,168981,2,3400,0,3,0,0,5950000,2
10,71,2013,88513,1,1500,0,1,0,0,2300000,2
27,108,2015,112654,2,800,1,1,1,0,700000,0
27,183,2019,15288,2,1000,1,1,1,0,1725000,2
27,108,2007,128747,2,800,1,1,1,0,360000,0
28,132,1996,289681,0,3000,0,3,0,0,2850000,4
2,2,2016,6437,2,3000,1,4,0,1,34500000,2
10,179,2014,67592,2,1500,0,0,0,0,2900000,0
28,53,2016,17702,2,1300,1,4,0,0,2700000,0
27,58,2000,241401,2,1000,1,1,1,0,460000,3
1,6,2016,80467,2,1800,0,4,0,0,10500000,2
29,31,2019,7242,2,800,1,1,1,1,950000,0
22,60,2018,123919,2,660,0,1,0,0,1325000,2
21,111,2014,65983,2,1000,0,1,0,0,1450000,2
28,53,1994,332400,2,1500,0,4,1,0,1500000,0
10,48,2008,305775,2,1300,1,4,1,0,1250000,2
10,49,2018,48280,2,1800,1,4,0,0,3700000,2
10,49,2005,305775,2,1500,1,4,1,0,900000,0
21,120,2005,241401,0,2800,0,3,0,0,3000000,2
19,72,2015,148059,2,660,0,2,0,1,1700000,2
10,114,2013,321868,2,660,0,1,0,0,1400000,3
27,108,2014,141622,2,800,1,1,1,0,640000,1
10,49,2007,217261,2,1800,1,4,0,0,1365000,2
28,53,2011,111044,2,1300,1,4,1,0,1400000,2
28,135,2016,56327,1,1800,0,4,0,1,4000000,0
1,4,2016,82076,2,1400,1,4,0,0,7450000,0
28,15,2015,143231,1,1500,0,1,0,0,2565000,1
10,49,1999,288072,2,1500,1,4,1,0,650000,3
28,99,2008,115872,2,4600,0,3,0,0,13000000,0
28,53,2012,125528,2,1600,1,4,0,0,2200000,3
10,114,2016,96560,2,660,0,1,0,0,1650000,3
14,186,2006,104607,2,4000,0,3,0,0,2200000,2
1,4,2007,104607,2,1800,0,3,0,0,4000000,1
27,168,2019,14484,2,1300,1,1,0,0,2050000,2
27,58,2011,217261,2,1000,1,1,1,0,975000,0
27,58,2018,64373,2,1000,1,1,1,0,1750000,0
7,113,2014,96560,2,660,0,1,0,0,1370000,3
27,101,2009,314000,2,1300,1,4,1,0,750000,2
28,53,2016,128747,2,1800,1,4,0,0,2900000,0
28,135,2010,150183,2,1800,0,4,0,0,2300000,2
28,99,2003,225308,2,4700,0,3,0,0,6000000,2
28,86,2003,143231,2,1300,0,1,0,0,900000,2
9,175,2002,195535,2,1300,0,1,1,0,300000,2
28,53,2017,96560,2,1300,1,4,1,0,2500000,2
28,127,2015,80298,2,660,0,1,0,1,1650000,3
7,65,2010,135989,2,660,0,1,0,0,935000,2
28,181,2012,244620,2,1300,0,1,0,0,1945000,1
10,77,2015,85359,1,1500,0,4,0,0,2955000,0
28,53,2016,111044,2,1600,1,4,0,0,2625000,0
10,49,2007,418429,2,1800,1,4,0,0,1350000,2
10,179,2016,33796,2,1500,0,0,0,0,5150000,0
28,132,1997,173004,0,3000,0,3,0,0,2750000,1
27,168,2013,170590,2,1300,1,1,1,0,1245000,2
28,15,2012,128747,2,1500,0,1,0,0,2050000,1
10,48,2006,397507,2,1300,0,4,0,0,1000000,0
28,53,2017,59545,2,1800,1,4,0,0,3400000,0
28,25,2011,173997,2,1000,0,4,0,0,1325000,2
28,25,2011,170778,2,1000,0,4,0,0,1325000,2
10,49,2018,83685,2,1800,1,4,0,0,3800000,2
10,49,2017,104607,2,1800,1,4,0,0,3300000,2
28,80,2003,321868,2,2000,0,5,1,0,1200000,1
28,53,1991,32186,2,1500,0,4,1,0,950000,0
20,26,2004,133231,2,2590,0,4,0,0,3400000,2
28,123,2016,47475,2,1000,0,1,0,1,2050000,3
20,26,1999,267151,2,1800,0,4,1,0,1200000,2
7,24,2013,93341,2,1500,0,3,0,0,3650000,3
28,99,1995,193121,0,4200,0,3,0,0,2000000,2
28,99,2004,442569,0,4200,0,3,1,0,5495000,2
27,58,2011,82076,2,1000,1,1,1,0,930000,2
27,183,2016,51499,2,1000,1,1,1,0,1495000,3
7,110,2018,9173,2,660,0,1,0,1,1900000,2
10,179,2016,61959,1,1500,0,0,0,0,3950000,2
10,49,2011,94951,2,1800,1,4,0,0,2035000,2
10,49,2011,111688,2,1800,1,4,0,0,2100000,0
10,48,2018,24140,2,1500,1,4,0,0,2750000,2
28,99,1992,482803,0,4164,0,3,1,0,1700000,2
10,49,2019,8851,2,1800,1,4,0,0,4130000,0
28,53,2016,125528,2,1800,1,4,0,0,2930000,2
28,123,2013,149668,2,1000,0,1,0,0,1700000,0
27,29,2015,151278,2,800,0,5,1,0,600000,1
10,179,2014,168981,1,1500,0,0,0,0,3355000,2
20,26,2006,209214,2,1800,0,4,0,0,2250000,2
27,108,2014,112654,2,800,1,1,1,0,800000,0
28,53,2011,168981,2,1300,1,4,1,0,1400000,1
28,135,2012,57936,1,1800,0,4,0,0,3200000,0
2,1,2005,204386,2,2500,0,4,0,0,2400000,2
20,26,2008,112654,2,1800,0,4,0,0,3500000,2
28,53,2017,100584,2,1800,1,4,0,0,3150000,0
27,58,2003,241401,2,1000,1,1,1,0,500000,3
28,53,2018,7242,2,1300,1,4,1,0,2815000,2
27,94,1990,241401,2,1000,1,1,1,0,280000,0
27,14,2017,101388,2,660,0,1,0,1,1650000,2
27,14,2006,38624,2,1000,1,1,1,0,420000,2
27,108,2007,104607,2,800,1,1,1,0,435000,0
21,98,2004,466709,2,1300,0,4,1,0,850000,3
6,142,1993,201168,2,1500,0,4,1,0,390000,3
7,81,2013,64373,2,660,0,2,0,0,1025000,0
27,58,2008,165089,2,1000,1,1,1,0,750000,3
10,49,2014,96560,2,1800,1,4,0,0,2400000,2
28,57,2013,56327,2,2500,0,4,0,0,9500000,0
7,110,2015,63890,2,660,0,1,0,0,1425000,3
27,58,2018,46670,2,1000,1,1,1,0,1600000,0
28,132,2010,96560,2,2700,0,3,0,0,8000000,2
7,59,2004,241401,2,800,1,1,1,0,450000,1
27,183,2019,6598,2,1000,1,1,1,1,1675000,0
28,53,2012,159325,2,1800,1,4,0,0,1750000,2
28,135,2012,241401,2,1800,0,4,0,1,2500000,2
28,53,2016,157715,2,1300,1,4,1,0,1450000,0
10,49,2010,201168,2,1800,1,4,0,0,1500000,2
27,108,2017,96560,2,800,1,1,1,0,850000,3
8,188,2017,24140,2,1000,1,2,1,0,1100000,2
27,108,2015,96560,2,800,1,1,1,0,650000,2
27,14,2005,64373,2,1000,1,1,1,0,550000,0
10,49,2012,239792,2,1800,1,4,0,0,1750000,2
28,66,1993,160934,0,2200,0,5,0,0,1495000,3
28,181,2015,38624,2,1000,0,1,0,0,2400000,2
27,58,2002,241401,2,1000,1,1,1,0,500000,1
10,74,2013,104607,1,1500,0,2,0,0,2700000,2
28,53,2009,168981,2,1300,1,4,1,0,1260000,0
24,147,2013,80467,2,5000,0,3,0,1,36000000,2
17,97,2015,20921,2,5700,0,3,0,1,47500000,0
20,26,2014,72420,2,1600,1,4,0,0,4950000,2
28,53,2007,289681,2,1500,0,4,0,0,2200000,1
8,176,2016,98234,2,1300,1,1,1,0,1095000,3
22,91,2012,70811,2,1500,0,3,0,0,2495000,3
28,53,2018,41521,2,1800,1,4,0,0,3600000,0
27,108,2014,128747,2,800,1,1,1,0,745000,1
28,135,2016,96560,1,1800,0,4,0,1,4400000,2
10,49,2005,209214,2,1600,1,4,1,0,1050000,2
10,49,2018,20438,2,1800,1,4,0,0,3825000,2
28,128,2002,168981,2,1000,0,4,0,0,900000,2
28,39,2009,189902,2,2400,0,4,0,0,2750000,2
28,99,2013,88513,2,4600,0,3,0,0,23000000,2
20,26,2003,194730,2,2000,0,4,0,0,2000000,1
28,99,2016,48280,2,4600,0,3,0,0,35000000,0
10,49,1995,178815,2,1600,0,4,1,0,670000,0
27,29,2009,141622,2,800,1,2,1,0,690000,0
10,179,2015,72420,1,1500,0,0,0,1,4500000,0
28,181,2010,177027,2,1000,0,1,0,0,1575000,2
2,189,2017,48280,2,1500,0,0,0,0,6780000,0
28,99,2013,112654,2,4600,0,3,0,1,23000000,2
28,53,2005,520469,0,2000,1,4,1,0,1125000,2
27,47,2017,77248,2,1400,0,4,0,0,2025000,2
28,53,2007,259104,2,1300,1,4,1,0,1100000,2
28,53,2018,2896,2,1300,1,4,1,0,2975000,2
27,58,2007,252667,2,1000,1,1,1,0,540000,1
27,29,2007,69201,2,800,1,2,1,0,450000,0
22,166,1997,209214,2,1600,0,4,1,0,410000,3
10,49,2013,196339,2,1800,1,4,0,0,2500000,2
28,22,2007,210824,2,1300,0,2,0,0,1550000,3
7,171,2007,221767,2,1500,0,3,1,0,2800000,2
27,108,2008,241401,2,800,1,1,1,0,400000,1
27,108,2005,532692,2,800,1,1,1,0,425000,0
28,53,2012,160934,2,1300,1,4,1,0,1800000,2
27,14,2014,94951,2,660,0,1,1,0,1260000,3
10,71,2014,136794,1,1500,0,1,0,0,2375000,0
20,26,2006,209214,2,1800,1,4,0,0,2500000,2
28,53,2014,164153,2,1600,1,4,0,0,2345000,2
28,15,2015,64373,2,1500,0,1,0,1,2500000,2
28,53,2000,160934,2,1600,1,4,0,0,900000,0
10,71,2005,257495,2,1500,0,4,0,0,1175000,2
28,11,2007,201168,2,1500,0,4,0,0,2300000,0
28,15,2016,123919,1,1500,0,1,0,1,2950000,2
10,71,2014,136794,1,1500,0,1,0,0,2375000,0
28,53,2018,51539,2,1300,1,4,0,0,2820000,0
28,181,2015,115872,2,1000,0,1,0,0,2050000,2
10,49,2018,4506,2,1800,1,4,0,0,3900000,2
10,71,2012,120700,1,1300,0,1,0,0,1995000,2
10,49,2018,11265,2,1800,0,4,0,0,3620000,0
28,53,2019,48,2,1300,1,4,1,0,3000000,2
28,53,2007,363008,0,2000,1,4,1,0,1030000,0
28,99,1993,378195,0,4200,0,3,1,0,2300000,2
10,48,2005,291291,2,1300,1,4,1,0,1040000,0
10,48,2001,265541,2,1300,1,4,1,0,580000,2
28,53,2008,80467,2,1600,0,4,1,0,950000,0
10,48,2019,80,2,1300,1,4,0,1,2625000,0
10,49,2018,23335,2,1800,1,4,0,0,3800000,0
7,113,2015,217261,2,660,0,1,0,1,1850000,2
27,108,2018,24140,2,800,1,1,1,0,970000,2
27,168,2012,136794,2,1300,1,1,1,0,1300000,0
21,120,1990,209214,0,2500,0,3,1,0,730000,0
10,49,1995,362102,2,1500,0,4,1,0,600000,2
28,181,2015,37014,2,1000,0,1,0,0,2250000,0
17,97,2015,61155,2,5700,0,3,0,1,46500000,0
28,53,2018,30577,2,1800,1,4,0,0,3800000,0
1,3,2016,30577,2,1200,0,4,0,0,5950000,0
27,108,2016,86904,2,800,1,1,1,0,830000,3
28,15,2016,48280,2,1500,0,1,0,1,3100000,0
20,26,2011,82076,2,1800,0,4,0,0,7500000,3
10,179,2015,28163,2,1500,0,0,0,1,3850000,2
10,179,2015,32991,1,1500,0,0,0,1,4100000,0
10,179,2014,45061,1,1500,0,0,0,1,3750000,2
10,49,2015,46670,2,1800,1,4,0,0,2675000,2
27,94,1994,241401,2,1000,1,1,1,0,290000,0
28,53,2018,28968,2,1800,1,4,0,0,3620000,0
7,110,2015,78688,2,660,0,1,0,1,1650000,3
28,25,2013,209214,2,1000,0,4,0,0,1595000,1
28,99,2013,104607,2,4600,0,3,0,0,18500000,2
27,108,2012,96560,2,800,1,1,1,0,635000,2
20,26,2016,83685,2,1600,1,4,0,0,8000000,0
10,49,2007,193121,2,1800,1,4,0,0,1600000,2
21,98,1992,321868,2,1300,0,4,1,0,300000,2
28,132,2011,69042,2,2700,0,3,0,0,9000000,2
28,99,2013,177027,2,4600,0,3,0,0,20000000,0
28,132,2014,78857,2,2700,0,3,0,0,14000000,2
28,25,2007,160934,2,1000,0,4,0,0,1200000,0
7,59,2008,241401,2,875,0,1,1,0,750000,2
28,53,1994,160934,2,1500,0,4,1,0,1000000,2
27,168,2012,225308,2,1300,1,1,1,0,1200000,2
27,58,2000,136794,2,1000,1,1,1,0,560000,1
